Designator,Mid X,Mid Y,Rotation,Layer
D3,122.936,-136.652,0.0,top
D4,150.876,-136.652,0.0,top
D5,143.256,-136.652,0.0,top
D6,132.588,-136.652,0.0,top
J1,120.1366,-145.898,270.0,top
R1,145.6925,-142.846,0.0,top
R2,145.6925,-145.796,0.0,top
