Designator,Mid X,Mid Y,Rotation,Layer
D10,61.5,-66.25,0.0,top
D3,122.8876,-66.3378,0.0,top
D4,92.235,-66.25,0.0,top
D5,60.0,-58.5,0.0,bottom
D6,122.8357,-93.1442,0.0,top
D7,92.089,-93.0715,0.0,top
D8,60.0,-61.25,0.0,bottom
D9,61.518,-93.1373,0.0,top
J1,76.708,-61.7315,90.0,bottom
R2,92.19,-83.6,0.0,bottom
R3,92.19,-86.75,0.0,bottom
SW3,57.46,-73.73,0.0,bottom
SW4,124.71,-73.98,0.0,bottom
