Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,135,12,P:System.Windows.Forms.Label.Text,,,,,"this.label1.Text = ""Connect and then Subscribe"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,134,12,T:System.Windows.Forms.Label,,,,,this.label1.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,134,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.label1.TabIndex = 8;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,133,12,T:System.Windows.Forms.Label,,,,,"this.label1.Size = new System.Drawing.Size(142, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,133,12,P:System.Windows.Forms.Control.Size,,,,,"this.label1.Size = new System.Drawing.Size(142, 13);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,132,12,T:System.Windows.Forms.Label,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,132,12,P:System.Windows.Forms.Control.Name,,,,,"this.label1.Name = ""label1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,131,12,T:System.Windows.Forms.Label,,,,,"this.label1.Location = new System.Drawing.Point(434, 123);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,131,12,P:System.Windows.Forms.Control.Location,,,,,"this.label1.Location = new System.Drawing.Point(434, 123);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,130,12,T:System.Windows.Forms.Label,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,130,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.label1.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,126,12,T:System.Windows.Forms.Button,,,,,this.btn_SendUDP.Click += new System.EventHandler(this.btn_SendUDP_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,126,12,E:System.Windows.Forms.Control.Click,,,,,this.btn_SendUDP.Click += new System.EventHandler(this.btn_SendUDP_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,125,12,T:System.Windows.Forms.Button,,,,,this.btn_SendUDP.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,125,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btn_SendUDP.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,124,12,T:System.Windows.Forms.Button,,,,,"this.btn_SendUDP.Text = ""Send UDP Packet"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,124,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btn_SendUDP.Text = ""Send UDP Packet"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,123,12,T:System.Windows.Forms.Button,,,,,this.btn_SendUDP.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,123,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.btn_SendUDP.TabIndex = 7;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,122,12,T:System.Windows.Forms.Button,,,,,"this.btn_SendUDP.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,122,12,P:System.Windows.Forms.Control.Size,,,,,"this.btn_SendUDP.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,121,12,T:System.Windows.Forms.Button,,,,,"this.btn_SendUDP.Name = ""btn_SendUDP"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,121,12,P:System.Windows.Forms.Control.Name,,,,,"this.btn_SendUDP.Name = ""btn_SendUDP"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,120,12,T:System.Windows.Forms.Button,,,,,"this.btn_SendUDP.Location = new System.Drawing.Point(474, 85);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,120,12,P:System.Windows.Forms.Control.Location,,,,,"this.btn_SendUDP.Location = new System.Drawing.Point(474, 85);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,116,12,T:System.Windows.Forms.Button,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,116,12,E:System.Windows.Forms.Control.Click,,,,,this.button3.Click += new System.EventHandler(this.button3_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,115,12,T:System.Windows.Forms.Button,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,115,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button3.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,114,12,T:System.Windows.Forms.Button,,,,,"this.button3.Text = ""Subscribe"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,114,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button3.Text = ""Subscribe"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,113,12,T:System.Windows.Forms.Button,,,,,this.button3.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,113,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button3.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,112,12,T:System.Windows.Forms.Button,,,,,"this.button3.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,112,12,P:System.Windows.Forms.Control.Size,,,,,"this.button3.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,111,12,T:System.Windows.Forms.Button,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,111,12,P:System.Windows.Forms.Control.Name,,,,,"this.button3.Name = ""button3"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,110,12,T:System.Windows.Forms.Button,,,,,"this.button3.Location = new System.Drawing.Point(491, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,110,12,P:System.Windows.Forms.Control.Location,,,,,"this.button3.Location = new System.Drawing.Point(491, 24);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,106,12,T:System.Windows.Forms.Button,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,106,12,E:System.Windows.Forms.Control.Click,,,,,this.button2.Click += new System.EventHandler(this.button2_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,105,12,T:System.Windows.Forms.Button,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,105,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button2.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,104,12,T:System.Windows.Forms.Button,,,,,"this.button2.Text = ""Stop Timer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,104,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button2.Text = ""Stop Timer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,103,12,T:System.Windows.Forms.Button,,,,,this.button2.TabIndex = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,103,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button2.TabIndex = 5;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,102,12,T:System.Windows.Forms.Button,,,,,"this.button2.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,102,12,P:System.Windows.Forms.Control.Size,,,,,"this.button2.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,101,12,T:System.Windows.Forms.Button,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,101,12,P:System.Windows.Forms.Control.Name,,,,,"this.button2.Name = ""button2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,100,12,T:System.Windows.Forms.Button,,,,,"this.button2.Location = new System.Drawing.Point(391, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,100,12,P:System.Windows.Forms.Control.Location,,,,,"this.button2.Location = new System.Drawing.Point(391, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,96,12,T:System.Windows.Forms.Button,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,96,12,E:System.Windows.Forms.Control.Click,,,,,this.button1.Click += new System.EventHandler(this.button1_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,95,12,T:System.Windows.Forms.Button,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,95,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button1.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,94,12,T:System.Windows.Forms.Button,,,,,"this.button1.Text = ""Start Timer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,94,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button1.Text = ""Start Timer"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,93,12,T:System.Windows.Forms.Button,,,,,this.button1.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,93,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button1.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,92,12,T:System.Windows.Forms.Button,,,,,"this.button1.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,92,12,P:System.Windows.Forms.Control.Size,,,,,"this.button1.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,91,12,T:System.Windows.Forms.Button,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,91,12,P:System.Windows.Forms.Control.Name,,,,,"this.button1.Name = ""button1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,90,12,T:System.Windows.Forms.Button,,,,,"this.button1.Location = new System.Drawing.Point(299, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,90,12,P:System.Windows.Forms.Control.Location,,,,,"this.button1.Location = new System.Drawing.Point(299, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,86,12,T:System.Windows.Forms.Timer,,,,,this.timer1.Tick += new System.EventHandler(this.timer1_Tick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,86,12,E:System.Windows.Forms.Timer.Tick,,,,,this.timer1.Tick += new System.EventHandler(this.timer1_Tick);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,82,12,T:System.Windows.Forms.RichTextBox,,,,,this.richResponse.TextChanged += new System.EventHandler(this.richResponse_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,82,12,E:System.Windows.Forms.Control.TextChanged,,,,,this.richResponse.TextChanged += new System.EventHandler(this.richResponse_TextChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,81,12,T:System.Windows.Forms.RichTextBox,,,,,"this.richResponse.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,81,12,P:System.Windows.Forms.RichTextBox.Text,,,,,"this.richResponse.Text = """";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,80,12,T:System.Windows.Forms.RichTextBox,,,,,this.richResponse.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,80,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.richResponse.TabIndex = 3;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,79,12,T:System.Windows.Forms.RichTextBox,,,,,"this.richResponse.Size = new System.Drawing.Size(369, 346);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,79,12,P:System.Windows.Forms.Control.Size,,,,,"this.richResponse.Size = new System.Drawing.Size(369, 346);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,78,12,T:System.Windows.Forms.RichTextBox,,,,,"this.richResponse.Name = ""richResponse"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,78,12,P:System.Windows.Forms.Control.Name,,,,,"this.richResponse.Name = ""richResponse"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,77,12,T:System.Windows.Forms.RichTextBox,,,,,"this.richResponse.Location = new System.Drawing.Point(53, 66);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,77,12,P:System.Windows.Forms.Control.Location,,,,,"this.richResponse.Location = new System.Drawing.Point(53, 66);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,73,12,T:System.Windows.Forms.Button,,,,,this.buttonRequestData.Click += new System.EventHandler(this.buttonRequestData_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,73,12,E:System.Windows.Forms.Control.Click,,,,,this.buttonRequestData.Click += new System.EventHandler(this.buttonRequestData_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,72,12,T:System.Windows.Forms.Button,,,,,this.buttonRequestData.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,72,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.buttonRequestData.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,71,12,T:System.Windows.Forms.Button,,,,,"this.buttonRequestData.Text = ""Request Data"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,71,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.buttonRequestData.Text = ""Request Data"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,70,12,T:System.Windows.Forms.Button,,,,,this.buttonRequestData.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,70,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.buttonRequestData.TabIndex = 2;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,69,12,T:System.Windows.Forms.Button,,,,,"this.buttonRequestData.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,69,12,P:System.Windows.Forms.Control.Size,,,,,"this.buttonRequestData.Size = new System.Drawing.Size(75, 23);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,68,12,T:System.Windows.Forms.Button,,,,,"this.buttonRequestData.Name = ""buttonRequestData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,68,12,P:System.Windows.Forms.Control.Name,,,,,"this.buttonRequestData.Name = ""buttonRequestData"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,67,12,T:System.Windows.Forms.Button,,,,,"this.buttonRequestData.Location = new System.Drawing.Point(207, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,67,12,P:System.Windows.Forms.Control.Location,,,,,"this.buttonRequestData.Location = new System.Drawing.Point(207, 25);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,63,12,T:System.Windows.Forms.Button,,,,,this.buttonDisconnect.Click += new System.EventHandler(this.buttonDisconnect_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,63,12,E:System.Windows.Forms.Control.Click,,,,,this.buttonDisconnect.Click += new System.EventHandler(this.buttonDisconnect_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.buttonDisconnect.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,62,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.buttonDisconnect.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,61,12,T:System.Windows.Forms.Button,,,,,"this.buttonDisconnect.Text = ""Disconnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,61,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.buttonDisconnect.Text = ""Disconnect"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,60,12,T:System.Windows.Forms.Button,,,,,this.buttonDisconnect.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,60,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.buttonDisconnect.TabIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WindowsFormsApp2\SimConnect_To_IP.csproj,File,WindowsFormsApp2\frmMain.Designer.cs,59,12,T:System.Windows.Forms.Button,,,,,"this.buttonDisconnect.Size = new System.Drawing.Size(75, 23);"
