Designator,Mid X,Mid Y,Rotation,Layer
D10,174.9375,-46.712,0.0,bottom
D3,205.25,-40.25,0.0,top
D4,171.525,-84.25,0.0,top
D5,189.743,-64.516,0.0,top
D6,205.0,-61.5,0.0,top
D7,171.275,-99.25,0.0,top
D8,205.0,-90.5,0.0,top
D9,174.9375,-44.158,0.0,bottom
J1,188.508,-84.345,0.0,bottom
J2,173.9995,-67.564,0.0,bottom
R1,174.5,-49.276,0.0,bottom
R2,174.5,-51.5,0.0,bottom
SW3,178.582,-84.345,0.0,bottom
SW4,198.394,-84.345,0.0,bottom
