Designator,Mid X,Mid Y,Rotation,Layer
C10,12.212,10.566,90.0,top
C11,15.222,10.566,90.0,top
D8,-24.7505,19.361,0.0,top
J1,-12.328,-24.4665,90.0,top
J28,-28.398,-2.644,180.0,top
J3,15.072,-3.704,90.0,top
J31,-43.398,-5.094,180.0,top
J5,1.692,-0.064,180.0,top
J6,-13.358,-0.114,180.0,top
R12,-24.7905,16.366,0.0,top
